id,vi_audio,en_audio,vi_duration_s,en_duration_s,text_vi,text_en
77,remote_dataset/fleurs_vi_en/train/vi/vi_00077.wav,remote_dataset/fleurs_vi_en/train/en/en_00077.wav,15.60,13.08,tuy nhiên ông ấy lập lại tuyên bố của mình trước đó rằng roe v wade là toàn bộ luật trong nước đã định nhấn mạnh tầm quan trọng về tính nhất quán của quyết định của tòa án tối cao,he did however reiterate his earlier statement that roe v wade was the settled law of the land emphasizing the importance of consistent supreme court rulings
78,remote_dataset/fleurs_vi_en/train/vi/vi_00078.wav,remote_dataset/fleurs_vi_en/train/en/en_00078.wav,7.80,8.70,ông cũng xác nhận việc bản thân tin vào quyền riêng tư mặc nhiên mà quyết định roe lấy làm căn cứ,he also confirmed that he believed in the implied right to privacy which the roe decision depended upon
79,remote_dataset/fleurs_vi_en/train/vi/vi_00079.wav,remote_dataset/fleurs_vi_en/train/en/en_00079.wav,8.64,10.26,maroochydore đứng đầu bảng xếp hạng cách biệt sáu điểm so với noosa ở vị trí thứ nhì,maroochydore had finished on top of the ladder six points clear of noosa in second
80,remote_dataset/fleurs_vi_en/train/vi/vi_00080.wav,remote_dataset/fleurs_vi_en/train/en/en_00080.wav,5.40,5.92,hai bên đối đầu nhau trong trận bán kết mà noosa đã giành chiến thắng với cách biệt 11 điểm,the two sides would meet in the major semi final where noosa ran out winners by 11 points
81,remote_dataset/fleurs_vi_en/train/vi/vi_00081.wav,remote_dataset/fleurs_vi_en/train/en/en_00081.wav,8.94,6.00,maroochydore sau đó đã đánh bại caboolture trong trận chung kết sơ bộ,maroochydore then defeated caboolture in the preliminary final
82,remote_dataset/fleurs_vi_en/train/vi/vi_00082.wav,remote_dataset/fleurs_vi_en/train/en/en_00082.wav,11.04,15.42,hesperonychus elizabethae là một loài thuộc họ dromaeosauridae và là anh em họ của velociraptor,hesperonychus elizabethae is a species of the family dromaeosauridae and is a cousin of velociraptor
83,remote_dataset/fleurs_vi_en/train/vi/vi_00083.wav,remote_dataset/fleurs_vi_en/train/en/en_00083.wav,10.38,9.12,loài chim săn mồi máu nóng nhiều lông này được cho là đi thẳng bằng hai chân với móng vuốt như loài khủng long ăn thịt,this fully feathered warm blooded bird of prey was believed to have walked upright on two legs with claws like the velociraptor
84,remote_dataset/fleurs_vi_en/train/vi/vi_00084.wav,remote_dataset/fleurs_vi_en/train/en/en_00084.wav,12.66,8.40,móng vuốt thứ hai của nó lớn hơn là nguyên nhân cho cái tên hesperonychus có nghĩa là móng vuốt phía tây,its second claw was larger giving rise to the name hesperonychus which means western claw
85,remote_dataset/fleurs_vi_en/train/vi/vi_00085.wav,remote_dataset/fleurs_vi_en/train/en/en_00085.wav,6.54,6.12,ngoài đá vụn điều kiện thời tiết khắc nghiệt đã và đang gây cản trở các nỗ lực cứu hộ,in addition to the crushing ice extreme weather conditions have been hampering rescue efforts
86,remote_dataset/fleurs_vi_en/train/vi/vi_00086.wav,remote_dataset/fleurs_vi_en/train/en/en_00086.wav,4.68,5.70,theo pittman tình hình có thể chưa được cải thiện cho đến tuần sau,pittman suggested that conditions wouldn't improve until sometime next week
87,remote_dataset/fleurs_vi_en/train/vi/vi_00087.wav,remote_dataset/fleurs_vi_en/train/en/en_00087.wav,7.62,8.70,số lượng và độ dày của lớp băng theo pittman ở mức tồi tệ nhất trong 15 năm qua đối với tàu săn hải cẩu,the amount and thickness of the pack ice according to pittman is the worst it has been for sealers in the past 15 years
88,remote_dataset/fleurs_vi_en/train/vi/vi_00088.wav,remote_dataset/fleurs_vi_en/train/en/en_00088.wav,16.50,15.54,hôm nay giữa tang lễ của jeff weise và ba người khác trong số chín nạn nhân cộng đồng red lake nhận được tin một học sinh nữa đã bị bắt vì có liên quan đến vụ xả súng ở trường học vào ngày 21 tháng 3,news spread in the red lake community today as funerals for jeff weise and three of the nine victims were held that another student was arrested in connection with the school shootings of march 21
89,remote_dataset/fleurs_vi_en/train/vi/vi_00089.wav,remote_dataset/fleurs_vi_en/train/en/en_00089.wav,7.38,5.42,nhà chức trách không cung cấp nhiều thông tin chính thức ngoài việc xác nhận vụ bắt giữ ngày hôm nay,authorities said little officially beyond confirming today's arrest
90,remote_dataset/fleurs_vi_en/train/vi/vi_00090.wav,remote_dataset/fleurs_vi_en/train/en/en_00090.wav,14.82,11.82,tuy nhiên một nguồn tin đã được kiểm tra đã tiết lộ với tờ minneapolis star-tribune rằng đó là louis jourdain con trai 16 tuổi của người đứng đầu bộ lạc red lake floyd jourdain,however a source with knowledge of the investigation told the minneapolis star-tribune that it was louis jourdain 16-year old son of red lake tribal chairman floyd jourdain
91,remote_dataset/fleurs_vi_en/train/vi/vi_00091.wav,remote_dataset/fleurs_vi_en/train/en/en_00091.wav,12.18,9.78,hiện vẫn chưa biết những cáo trạng nào sẽ được đặt ra hay điều gì đã giúp cơ quan thẩm quyền tìm ra cậu bé nhưng tòa thanh thiếu niên đã bắt đầu các thủ tục ở tòa án liên bang,it is not known at this time what charges will be laid or what led authorities to the boy but juvenile proceedings have begun in federal court
92,remote_dataset/fleurs_vi_en/train/vi/vi_00092.wav,remote_dataset/fleurs_vi_en/train/en/en_00092.wav,13.98,12.06,lodin cũng cho biết các quan chức quyết định hủy bầu cử bổ sung để tiết kiệm chi phí cho người dân afghanistan và tránh rủi ro an ninh của cuộc bầu cử này,lodin also said officials decided to cancel the runoff in order to save afghans the expense and security risk of another election
93,remote_dataset/fleurs_vi_en/train/vi/vi_00093.wav,remote_dataset/fleurs_vi_en/train/en/en_00093.wav,11.34,12.84,các nhà ngoại giao cho biết họ đã tìm ra những điểm mơ hồ trong hiến pháp afghanistan đủ để xác định việc dồn phiếu là không cần thiết,diplomats said that they had found enough ambiguity in the afghan constitution to determine the runoff as unnecessary
94,remote_dataset/fleurs_vi_en/train/vi/vi_00094.wav,remote_dataset/fleurs_vi_en/train/en/en_00094.wav,6.30,15.78,điều này trái ngược với những báo cáo trước đây cho rằng việc hủy bỏ vòng bầu cử chung kết là vi hiến,this contradicts earlier reports which said that cancelling the runoff would have been against the constitution
95,remote_dataset/fleurs_vi_en/train/vi/vi_00095.wav,remote_dataset/fleurs_vi_en/train/en/en_00095.wav,8.76,6.72,chiếc phi cơ bay đến irkutsk dưới sự điều khiển của quân nội địa,the aircraft had been headed to irkutsk and was being operated by interior troops
96,remote_dataset/fleurs_vi_en/train/vi/vi_00096.wav,remote_dataset/fleurs_vi_en/train/en/en_00096.wav,4.50,4.08,một cuộc điều tra đã được tổ chức để tìm hiểu nguyên nhân tai nạn,an inquiry was established to investigate
97,remote_dataset/fleurs_vi_en/train/vi/vi_00097.wav,remote_dataset/fleurs_vi_en/train/en/en_00097.wav,9.48,13.32,il-76 là hành phần chính trong cả quân đội nga và xô viết kể từ những năm 1970 và đã gặp một tai nạn nghiêm trọng tại nga tháng trước,the il-76 has been a major component of both the russian and soviet military since the 1970s and had already seen a serious accident in russia last month
98,remote_dataset/fleurs_vi_en/train/vi/vi_00098.wav,remote_dataset/fleurs_vi_en/train/en/en_00098.wav,14.52,10.92,vào ngày 7 tháng 10 một động cơ bị tách rời khi cất cánh không có thương tích nào xảy ra sau tai nạn đó nga nhanh chóng cấm bay đối với những chiếc il-76,on october 7 an engine separated on takeoff without injuries russia briefly grounded il-76s after that accident
99,remote_dataset/fleurs_vi_en/train/vi/vi_00099.wav,remote_dataset/fleurs_vi_en/train/en/en_00099.wav,11.40,13.86,800 dặm của hệ thống đường ống xuyên alaska đã bị đóng sau sự cố tràn hàng ngàn thùng dầu thô ở phía nam fairbanks alaska,800 miles of the trans-alaska pipeline system were closed down following a spill of thousands of barrels of crude oil south of fairbanks alaska
100,remote_dataset/fleurs_vi_en/train/vi/vi_00100.wav,remote_dataset/fleurs_vi_en/train/en/en_00100.wav,11.28,14.04,sự cố mất điện sau khi kiểm tra định kỳ hệ thống cứu hỏa khiến cho các van xả mở và dầu thô tràn ra gần trạm bơm số 9 ở fort greely,a power failure following a routine fire-command system test caused relief valves to open and crude oil overflowed near the fort greely pump station 9
101,remote_dataset/fleurs_vi_en/train/vi/vi_00101.wav,remote_dataset/fleurs_vi_en/train/en/en_00101.wav,15.00,10.12,"việc mở các van cho phép giải hệ thống tỏa áp lực và dầu chảy trên một bệ đến một cái bể có khả năng chứa 55.000 thùng 2,3 triệu galông","the valves opening allowed a pressure release for the system and oil flowed on a pad to a tank that can hold 55,000 barrels 2.3 million gallons"
103,remote_dataset/fleurs_vi_en/train/vi/vi_00103.wav,remote_dataset/fleurs_vi_en/train/en/en_00103.wav,9.72,20.58,một khu vực chứa thứ hai bên dưới các thùng chứa có thể trữ 104.500 thùng chưa được sử dụng hết công suất,"another secondary containment area below the tanks capable of holding 104,500 barrels was not yet filled to capacity"
104,remote_dataset/fleurs_vi_en/train/vi/vi_00104.wav,remote_dataset/fleurs_vi_en/train/en/en_00104.wav,9.84,8.40,các bình luận trực tiếp trên truyền hình là lần đầu tiên các nguồn tin cao cấp từ iran thừa nhận rằng các lệnh trừng phạt đang có tác động,the comments live on television were the first time that senior iranian sources have admitted that the sanctions are having any effect
105,remote_dataset/fleurs_vi_en/train/vi/vi_00105.wav,remote_dataset/fleurs_vi_en/train/en/en_00105.wav,15.18,14.58,chúng bao gồm các hạn chế tài chính và lệnh cấm của liên minh châu âu về xuất khẩu dầu thô ngành đem lại 80% thu nhập từ nước ngoài cho iran,they include financial restrictions and a ban by the european union on the export of crude oil from which the iranian economy receives 80% of its foreign income
106,remote_dataset/fleurs_vi_en/train/vi/vi_00106.wav,remote_dataset/fleurs_vi_en/train/en/en_00106.wav,12.72,13.20,"trong báo cáo hằng tháng mới nhất opec nói sản lượng dầu thô xuất khẩu đã giảm đến mức thấp nhất trong hai thập niên qua khi chỉ đạt 2,8 triệu thùng mỗi ngày",in its most recent monthly report opec said exports of crude had fallen to their lowest level for two decades at 2.8 million barrels per day
107,remote_dataset/fleurs_vi_en/train/vi/vi_00107.wav,remote_dataset/fleurs_vi_en/train/en/en_00107.wav,18.60,15.66,lãnh đạo tối cao của quốc gia này ayatollah ali khamenei miêu tả sự phụ thuộc vào dầu hỏa là cái bẫy có từ trước khi cách mạng hồi giáo của iran diễn ra vào năm 1979 và quốc gia này cần phải tự giải phóng mình khỏi cái bẫy đó,the country's supreme leader ayatollah ali khamenei has described the dependency on oil as a trap dating from before iran's islamic revolution in 1979 and from which the country should free itself
108,remote_dataset/fleurs_vi_en/train/vi/vi_00108.wav,remote_dataset/fleurs_vi_en/train/en/en_00108.wav,16.98,14.28,khi chiếc hộp về đến trái đất và đi vào bầu khí quyển khoảng 5 giờ sáng giờ miền đông theo dự báo nó sẽ tạo ra một cảnh tượng khá đẹp mắt mà người dân các vùng bắc california oregon nevada và utah có thể thưởng thức,when the capsule gets to earth and enters the atmosphere at about 5am eastern time it is expected to put on quite a light show for folks in northern california oregon nevada and utah
109,remote_dataset/fleurs_vi_en/train/vi/vi_00109.wav,remote_dataset/fleurs_vi_en/train/en/en_00109.wav,6.30,4.92,khoang tàu vũ trụ sẽ trông rất giống một ngôi sao băng bay qua bầu trời,the capsule will look much like a shooting star going across the sky
